306	324	7
163	210	72
227	294	33
94	64	64
37	187	10
209	66	67
236	40	52
174	125	45
33	227	40
334	142	32
348	144	9
67	177	5
225	244	56
25	150	56
28	124	49
104	345	66
117	103	58
149	165	5
223	81	75
228	291	53
7	118	17
186	198	62
4	155	38
336	284	-13
250	259	66
248	373	48
251	228	-6
375	162	7
138	123	23
54	24	50
28	239	42
273	21	39
71	223	-12
26	209	-16
78	190	-19
81	355	61
168	344	16
367	231	-17
70	105	3
40	183	45
219	6	3
201	62	31
196	232	43
187	304	39
141	39	-13
9	364	59
394	130	10
144	160	35
271	344	-20
241	322	60
92	236	6
145	313	43
162	143	73
117	214	-15
185	377	1
244	121	0
70	122	55
15	60	12
314	92	28
274	196	53
161	247	44
4	256	29
380	395	67
245	137	36
51	150	16
140	67	35
396	135	73
71	117	-16
300	192	-19
290	78	13
181	195	18
380	99	-8
3	194	28
142	381	6
322	250	51
265	294	54
15	17	37
138	69	-12
52	104	60
37	48	71
160	53	24
280	30	-19
190	36	14
124	260	43
82	83	-7
194	340	31
246	369	48
165	358	-9
87	196	52
51	247	51
388	194	55
59	289	7
238	275	72
27	387	69
305	299	49
81	310	44
260	241	-11
261	321	49
157	272	48
348	30	0
96	396	55
26	44	38
114	305	21
333	379	62
182	384	56
172	14	49
352	105	75
229	384	59
341	190	28
115	244	6
370	168	61
33	117	61
85	234	-15
8	219	-16
311	129	-11
85	113	6
277	164	66
69	143	65
61	3	50
188	191	-4
70	55	53
100	114	33
75	8	26
285	372	18
115	378	15
106	149	1
155	391	-10
28	164	0
21	138	28
54	123	69
205	118	59
218	301	45
80	237	57
19	62	-18
25	5	-15
71	108	35
352	386	49
95	203	16
311	400	25
208	289	4
157	175	46
19	271	21
154	204	45
139	87	17
178	24	8
176	322	73
117	224	44
272	71	46
194	9	-20
123	192	-20
60	85	-7
370	206	44
315	252	49
176	150	40
344	101	-7
388	271	54
163	43	-15
149	7	35
27	264	-18
25	37	11
379	230	-19
151	134	13
85	351	-6
3	329	40
231	382	38
199	6	-12
185	180	-11
334	177	53
382	125	1
261	152	-5
132	366	-14
233	328	-7
137	164	62
107	130	64
59	157	6
109	156	9
349	172	18
48	233	75
202	398	-4
324	77	9
1	293	36
27	19	61
304	367	66
152	274	-17
197	98	39
44	363	-15
87	139	13
160	292	20
189	174	3
222	13	65
325	68	-6
23	89	-11
75	296	60
249	25	4
392	145	5
291	6	22
3	361	-12
18	75	-12
83	85	67
287	164	27
367	365	27
191	242	26
371	52	-14
313	358	33
195	200	-20
236	338	3
362	254	3
384	83	26
285	388	20
157	252	-8
176	365	-19
49	76	31
177	197	52
221	143	0
217	185	57
33	128	44
360	175	25
56	110	61
274	375	-2
14	360	2
67	326	59
28	166	67
121	301	18
46	47	35
147	16	52
343	283	17
199	76	67
101	21	18
275	378	56
119	251	-2
61	270	-13
39	346	2
254	115	17
42	173	17
1	322	-8
42	356	57
184	345	72
360	157	3
301	382	4
197	39	34
91	105	34
103	293	-18
36	106	11
370	198	50
144	171	17
118	348	39
297	176	26
20	10	56
53	148	50
7	199	52
216	7	16
116	126	20
82	134	64
52	310	55
19	175	11
214	242	23
209	363	13
32	221	-1
96	286	-11
312	135	-11
178	82	73
166	313	67
156	113	-8
217	268	11
123	181	-13
36	173	45
212	104	-1
156	288	31
147	202	7
23	224	56
394	41	-5
262	195	-16
285	159	-14
319	379	21
388	71	65
244	124	26
376	165	-19
218	380	7
217	387	29
202	43	-2
342	88	57
76	296	38
17	96	-7
19	51	23
162	165	41
106	172	55
45	66	0
50	257	-2
54	252	9
279	167	12
363	228	7
290	90	-14
196	133	-20
161	22	69
139	243	60
24	125	61
2	49	42
326	396	46
50	114	38
356	362	0
82	295	71
20	29	56
51	89	-6
86	147	12
110	105	11
14	279	6
188	385	35
118	243	34
146	194	21
353	253	59
41	46	24
50	144	-5
382	395	35
128	18	26
303	21	-7
344	44	-18
321	94	71
56	154	19
61	148	28
64	71	-13
163	325	69
131	20	60
270	149	-16
73	28	66
100	349	15
40	143	31
14	81	34
3	220	-7
169	185	23
250	52	-12
381	193	68
154	155	68
154	332	-12
58	138	12
251	73	-6
125	142	30
372	361	48
126	111	23
316	332	43
108	39	25
34	174	-5
245	290	52
147	333	36
279	217	2
330	15	16
342	302	-18
361	149	-2
147	362	-4
37	46	53
86	363	65
54	62	39
176	240	74
219	25	52
294	372	52
47	49	-20
222	285	17
280	198	46
358	169	64
244	34	67
319	146	8
130	336	57
208	102	-18
253	4	63
231	141	68
19	90	45
368	155	57
13	30	56
37	69	75
54	70	57
151	293	58
185	3	25
289	165	9
120	292	45
87	304	51
228	329	13
102	291	39
143	85	-20
168	227	39
120	354	51
395	310	16
134	277	17
141	340	35
158	273	58
28	312	29
272	18	-14
90	317	23
275	371	16
283	136	-17
36	105	-15
73	319	-14
251	121	-20
394	67	69
217	93	39
100	63	-14
102	201	5
217	197	28
323	390	24
175	30	40
128	132	32
94	364	10
368	62	-20
94	221	73
257	285	-17
32	261	13
184	328	37
341	154	6
131	190	54
121	250	59
154	188	-2
124	311	28
34	300	-11
31	179	4
283	282	33
240	89	63
304	67	5
231	228	-11
296	349	37
113	31	17
125	153	24
178	123	50
26	70	-6
309	51	66
211	213	55
128	187	29
92	12	22
297	377	58
167	214	-1
191	359	36
152	22	72
152	235	51
204	184	13
25	138	33
231	161	65
42	179	-14
190	178	73
198	90	-18
55	160	37
146	249	36
1	365	8
43	333	36
67	87	-11
167	391	-4
239	163	6
57	29	34
21	103	-9
386	157	63
76	368	53
135	336	-5
379	41	24
79	175	67
395	335	5
160	98	67
96	274	-19
330	71	15
188	3	62
204	225	54
207	369	41
74	85	0
60	159	-1
254	279	15
237	164	-7
234	91	-7
56	66	18
84	91	-2
294	75	61
206	36	7
273	272	8
111	145	64
132	351	70
275	105	9
343	156	-15
95	330	-5
11	189	-8
77	331	-4
365	393	41
331	76	8
395	96	8
157	14	49
110	167	27
103	284	30
10	148	1
251	282	-5
42	328	4
208	394	-5
168	108	51
65	184	39
232	243	63
41	178	46
264	6	19
170	155	51
25	337	27
372	104	-4
90	51	69
380	189	-8
110	231	74
83	175	-12
248	292	31
33	198	40
60	243	17
232	392	37
176	385	70
95	133	13
260	168	24
153	307	36
391	42	37
291	94	-13
73	9	8
364	370	-14
288	38	-8
351	43	37
78	244	-15
58	90	-2
229	388	40
53	18	65
137	209	50
178	333	34
39	281	12
172	183	47
40	11	-5
161	217	58
74	183	-9
254	38	33
55	151	21
199	284	15
204	358	-3
160	242	25
313	30	38
250	300	75
99	333	57
138	197	-12
144	275	18
54	124	15
244	169	17
106	126	14
30	288	-9
254	31	66
195	72	8
81	124	22
77	191	15
150	156	45
306	64	68
254	105	21
120	70	22
130	79	62
28	361	-16
120	132	-3
382	59	68
376	148	53
21	134	37
54	333	61
128	136	19
144	178	57
352	146	52
288	307	66
163	68	59
228	368	-10
170	314	19
103	253	14
171	264	39
121	29	32
396	266	15
184	27	34
251	370	23
99	151	27
377	6	73
318	331	10
241	395	-12
6	129	6
113	20	25
400	157	19
327	166	12
227	329	1
50	194	71
63	349	1
323	46	13
277	115	19
26	151	-20
69	153	16
310	354	18
203	150	-10
109	128	15
41	236	63
141	338	33
173	299	-1
194	385	6
208	54	-18
284	392	43
169	131	30
373	64	40
113	74	7
275	360	45
208	55	59
142	164	30
54	90	26
91	60	18
259	110	41
210	389	-18
63	153	39
395	72	72
138	162	23
33	186	53
161	38	19
259	194	53
304	136	6
347	147	45
116	208	49
379	177	9
97	135	52
276	351	19
50	179	-1
239	297	59
268	346	19
35	101	-5
1	94	39
352	92	-4
185	22	67
31	77	50
293	193	4
190	267	0
244	7	61
76	164	32
132	366	37
120	173	2
23	194	54
335	344	1
281	99	31
83	42	26
221	242	-8
35	154	-4
58	45	-17
230	87	-17
5	232	-13
248	225	23
52	284	-8
268	113	9
189	168	63
97	218	3
87	31	34
347	246	74
298	317	14
160	49	16
93	285	-3
299	111	44
88	206	7
339	176	31
106	114	18
141	295	-20
116	20	65
174	390	46
136	265	-3
142	57	34
128	173	29
55	245	62
64	135	72
386	30	41
103	167	54
142	130	-16
117	5	29
228	290	25
25	265	12
343	250	-20
30	84	42
370	53	70
117	125	73
268	394	-16
385	277	20
166	200	18
75	208	48
172	48	21
299	29	74
194	378	45
53	95	38
154	163	25
236	268	25
144	152	4
175	97	14
306	357	0
376	185	-15
108	301	-3
109	8	-4
17	396	-6
350	108	24
127	339	48
159	203	-13
48	377	-5
51	159	18
317	15	46
117	9	4
225	395	-16
31	337	10
144	67	-15
115	200	-19
18	132	45
200	349	13
40	175	-13
303	385	30
213	271	22
43	137	-3
200	386	-3
205	267	-8
9	382	6
313	63	32
152	291	48
241	44	61
281	164	-4
97	50	31
129	126	-20
312	38	32
108	295	-4
64	222	39
99	229	4
262	213	20
31	81	43
221	103	37
95	131	40
202	383	29
30	163	3
341	1	-5
77	36	39
133	20	26
92	286	23
136	349	-9
190	56	24
376	71	-1
63	43	10
333	267	46
7	253	-20
175	182	-18
49	365	40
316	170	51
306	37	3
105	146	4
301	331	45
104	318	57
74	368	36
2	79	66
128	313	-6
164	196	75
143	181	54
179	73	-19
49	166	-2
4	155	65
336	339	-16
226	50	-18
127	280	53
101	130	-13
167	380	-5
14	122	46
157	379	42
319	231	-11
342	30	10
10	121	48
173	24	55
205	237	72
251	198	44
117	262	21
382	310	44
85	337	56
363	49	68
35	153	8
71	320	51
167	32	-3
44	41	62
345	33	65
237	71	2
36	300	73
167	15	-16
82	306	12
109	341	39
124	164	-11
232	325	54
169	72	-7
111	186	67
83	239	-8
338	145	-18
308	317	63
335	182	7
297	56	53
184	188	46
131	354	62
297	41	56
166	127	46
109	119	62
353	111	5
390	189	57
381	196	6
140	5	-14
96	106	23
140	86	49
91	165	60
42	90	26
19	61	23
70	89	75
230	376	34
1	105	4
8	214	37
93	102	46
348	2	17
83	96	64
195	93	-13
125	80	70
177	383	24
25	196	-4
13	280	59
49	77	62
79	129	37
400	85	29
280	385	2
377	120	19
203	117	57
103	333	-1
274	372	24
54	208	60
334	27	28
253	74	-5
329	184	48
360	164	70
16	314	-19
91	314	62
339	43	51
241	307	10
261	368	10
44	9	-1
254	6	41
205	49	75
109	61	18
330	102	21
95	6	74
41	206	39
73	170	51
349	12	21
76	300	32
124	45	55
80	58	-5
317	152	7
345	90	64
397	344	-2
349	22	50
133	367	52
124	343	-11
109	58	64
150	317	62
259	166	-20
207	14	-6
229	168	70
310	299	10
85	215	4
11	43	42
232	303	26
49	337	31
88	20	-2
296	180	0
30	115	-1
138	311	52
154	26	-8
93	115	55
53	233	65
131	43	27
243	15	3
53	23	69
265	182	-6
152	87	13
2	30	20
53	364	-5
121	196	26
233	147	16
265	225	54
168	352	39
105	42	67
30	359	75
76	137	17
168	5	11
7	361	7
178	302	71
73	54	12
384	47	72
99	189	65
121	210	6
193	267	5
236	23	69
212	148	22
100	221	52
103	87	28
60	96	12
225	15	-20
54	88	9
313	32	-3
255	219	70
16	77	-1
4	278	29
19	96	-4
36	368	48
256	348	52
49	367	5
239	291	7
248	178	75
25	153	48
174	258	30
24	47	61
325	62	10
148	186	-1
64	126	58
32	188	-8
53	72	3
285	131	24
294	399	46
308	87	18
393	25	70
8	169	58
236	161	19
212	71	9
176	266	-19
267	134	18
325	138	-5
277	165	50
303	2	5
287	310	51
111	98	56
288	206	-11
216	31	41
38	51	18
363	227	38
32	79	43
77	219	26
329	354	-8
9	34	-11
48	250	74
30	305	56
185	376	47
13	74	53
207	322	47
392	291	19
17	74	12
357	106	36
70	302	35
12	353	-7
30	321	55
48	263	48
330	112	0
180	106	-6
128	389	75
159	176	-10
219	378	9
132	92	19
286	38	-14
3	373	71
207	75	7
14	29	-15
145	50	14
116	57	11
93	399	34
239	376	-4
301	73	-19
154	203	31
147	132	-16
110	171	41
134	52	-9
164	361	21
173	163	3
110	248	41
131	392	40
178	217	38
99	334	64
301	337	-16
6	339	-11
25	375	-5
372	185	11
200	352	32
180	219	3
221	257	17
58	89	44
283	186	74
95	48	12
75	144	50
265	1	53
109	317	14
70	248	-1
18	189	29
21	234	51
229	339	74
242	360	28
284	222	8
85	365	30
103	189	67
53	313	37
55	123	66
153	79	8
336	63	-15
18	76	-19
198	340	64
18	107	25
30	316	17
215	327	63
99	78	40
109	159	24
15	167	57
233	25	35
362	325	41
35	62	66
7	62	-7
383	288	20
107	359	66
139	33	49
238	350	24
352	68	-5
10	51	55
106	26	-12
36	122	51
369	138	19
395	22	36
232	362	48
245	249	10
6	168	70
166	319	51
175	237	68
110	210	64
76	65	-8
259	53	54
4	96	57
33	134	-20
39	85	29
25	378	-19
43	260	74
302	287	59
226	353	71
95	219	3
276	275	22
128	183	56
111	58	-10
104	302	58
164	87	6
153	180	54
143	213	6
125	44	3
169	41	64
315	50	57
78	138	42
201	37	46
74	396	-11
49	26	40
87	354	62
134	294	45
23	27	23
30	251	24
355	186	19
161	103	67
146	337	33
44	40	12
137	128	-15
294	17	34
40	216	63
112	133	72
58	135	17
168	78	31
116	211	67
139	351	46
268	51	47
284	160	69
56	396	-11
273	247	48
31	48	4
322	182	34
12	308	37
174	28	30
163	203	9
30	172	32
321	286	-14
41	105	27
365	22	-12
42	147	60
45	119	74
380	19	13
56	180	24
36	205	45
270	3	53
156	99	-19
95	361	63
32	34	-11
258	215	22
237	359	46
114	166	19
106	265	-16
75	89	66
11	273	20
165	111	72
183	331	15
55	85	54
395	11	-5
11	70	64
11	48	70
131	19	54
157	164	59
70	327	60
44	124	17
92	142	0
178	31	61
78	359	32
211	26	5
258	285	-15
263	47	0
247	1	-17
67	130	42
213	11	67
50	238	-4
280	342	-2
107	225	43
317	79	24
343	168	50
131	90	35
53	70	51
171	163	25
67	46	61
25	68	-2
100	78	40
109	57	72
238	239	7
13	371	18
296	167	70
152	189	33
56	75	62
15	5	-8
18	214	1
24	187	12
170	174	-13
346	400	62
202	334	64
187	361	-18
241	150	22
360	19	45
11	398	37
137	354	68
172	173	65
122	332	14
31	138	11
54	128	38
70	190	-5
99	219	66
251	307	20
240	149	59
281	178	-5
274	391	12
233	398	9
82	195	-8
272	337	48
289	21	40
293	154	16
93	282	51
91	371	23
118	160	28
56	268	-3
365	66	59
249	311	2
62	384	48
83	360	29
119	101	10
10	72	-16
384	158	4
146	237	63
82	399	42
351	185	25
375	10	21
149	362	21
77	394	39
14	34	34
58	379	-2
227	179	42
304	75	26
369	130	51
302	363	67
340	99	31
11	187	35
308	33	47
327	16	33
34	186	-6
266	54	51
223	377	-7
172	197	-6
100	241	64
68	159	45
126	348	67
23	288	26
161	189	56
5	178	33
122	135	64
173	22	69
252	377	25
22	176	65
271	313	8
51	41	-13
107	40	6
325	373	31
230	295	19
220	395	74
93	188	16
18	74	47
317	1	71
178	373	37
245	287	10
91	95	-5
381	15	23
194	318	4
198	167	45
109	130	-15
92	29	45
221	290	11
161	76	8
12	176	13
177	247	25
285	141	21
115	143	10
251	319	41
236	357	59
83	87	29
73	196	70
316	20	-13
288	158	2
95	2	28
38	110	65
105	233	54
57	125	51
35	47	37
226	69	-11
400	137	67
26	380	-17
281	47	49
40	177	68
27	194	3
218	150	6
310	7	70
80	123	29
154	95	9
262	355	43
3	100	33
236	88	6
317	179	-5
197	109	32
64	123	38
98	340	28
59	8	-2
119	114	-10
76	9	61
191	368	14
321	84	19
361	320	32
75	182	17
179	132	3
16	395	63
374	353	57
317	65	33
375	29	63
360	96	-12
293	273	-12
170	303	-12
51	285	69
57	237	12
167	269	44
361	353	17
376	315	16
141	161	50
145	322	45
91	138	-7
129	6	52
103	195	-17
241	299	44
185	74	39
235	390	21
228	30	14
235	153	64
4	319	24
237	180	35
140	39	-20
70	163	30
342	99	28
45	239	28
254	316	5
297	188	14
297	102	63
137	104	-11
198	141	43
100	137	-10
32	139	0
71	177	44
366	59	73
106	362	0
250	156	53
180	338	-8
18	36	67
210	307	-8
198	267	68
22	351	-12
283	53	11
2	355	14
86	207	41
190	15	17
30	117	-8
110	366	73
263	1	27
155	229	52
83	174	-17
221	365	26
307	164	63
115	1	51
143	49	20
299	43	-10
126	131	-11
37	334	32
237	36	70
242	107	-19
4	388	16
6	36	5
228	260	70
33	101	28
363	9	36
395	313	68
30	324	40
58	181	69
60	148	-1
176	75	69
72	343	1
60	304	29
104	79	3
12	392	-14
236	233	41
61	244	30
167	205	11
57	297	69
284	127	5
369	77	35
136	176	58
55	185	68
60	18	26
83	181	63
111	271	4
269	337	-11
158	234	8
229	244	-4
232	297	71
18	148	6
115	191	31
60	286	-14
15	335	56
14	190	20
45	60	-10
133	104	-8
149	312	22
229	47	41
146	325	-2
82	35	33
222	329	-12
19	106	-1
247	253	64
276	90	23
55	22	30
46	111	72
355	22	29
360	172	57
44	376	-9
76	395	30
26	152	20
112	147	58
193	257	63
61	337	0
216	259	-9
99	175	0
87	165	9
357	289	-18
51	44	68
143	119	43
231	17	64
385	33	12
14	213	15
144	101	29
140	321	38
285	23	14
85	161	-20
387	89	43
98	243	-9
84	251	70
239	196	-14
218	125	3
303	172	71
296	359	56
175	392	-20
314	167	30
167	147	-14
72	109	56
10	136	66
139	120	-5
159	78	31
11	148	16
20	95	41
33	397	24
127	351	16
267	41	57
390	4	68
181	399	16
192	305	41
331	378	-8
230	299	10
216	252	9
97	395	33
336	132	49
56	166	-4
384	5	11
155	390	23
61	176	-6
207	230	19
325	212	31
375	398	52
312	4	58
320	50	2
154	232	41
341	43	2
42	181	26
169	176	2
367	45	59
70	137	56
197	178	52
303	372	-1
389	103	14
84	267	10
355	57	11
20	38	30
99	202	8
155	104	-14
196	343	-14
108	162	21
7	186	33
170	246	-9
160	198	74
388	164	9
206	178	46
84	114	3
124	318	0
141	379	50
334	201	22
3	12	24
268	104	54
95	225	9
51	65	45
372	360	-9
260	101	9
207	323	34
253	285	5
316	337	57
216	230	2
143	386	-17
288	341	-11
374	277	42
351	78	51
64	358	6
73	241	-12
90	159	56
54	60	35
62	128	-6
152	50	16
150	21	12
397	154	-11
288	39	47
333	81	52
121	6	8
173	33	67
157	201	70
352	258	65
181	289	-12
294	397	3
205	297	32
254	347	75
165	46	-12
44	306	-9
133	154	13
278	22	73
27	36	-11
191	271	10
19	22	-20
114	40	-12
114	363	60
168	95	70
240	162	-6
168	100	26
219	165	7
156	118	55
151	260	47
300	364	5
205	58	33
92	257	-7
290	196	-1
352	376	37
332	345	42
216	35	11
78	358	61
73	206	68
340	83	47
85	150	-19
225	61	-5
87	196	42
300	270	-16
46	138	41
189	126	-14
390	88	16
10	22	62
90	308	70
233	79	61
364	236	27
371	134	1
116	169	60
250	303	66
369	206	-9
100	178	39
300	15	0
386	79	65
391	286	27
290	335	3
128	119	33
99	161	41
292	90	45
145	30	15
326	354	26
15	65	36
33	171	-13
92	360	65
47	16	67
258	48	-16
344	373	-18
16	169	73
149	174	62
63	280	-18
275	153	3
384	118	2
117	332	-15
68	229	65
400	51	62
337	116	-6
42	366	-12
142	98	-12
142	237	44
81	268	56
348	56	61
139	147	50
300	301	42
63	163	68
236	347	4
160	133	-12
25	288	-10
63	15	1
119	308	41
276	101	24
124	117	37
241	392	28
106	155	-13
28	167	-20
47	83	-9
328	206	20
273	162	6
353	295	14
300	396	29
44	163	57
235	242	34
234	110	8
271	142	12
66	387	13
274	359	-3
79	260	40
44	108	9
295	117	55
235	299	9
77	199	8
292	181	28
188	163	16
325	375	-18
4	9	13
216	110	12
102	162	31
394	72	71
306	317	-10
5	126	28
308	309	61
262	147	-16
272	39	-7
257	371	23
138	137	31
362	371	39
147	203	22
170	305	27
80	271	59
76	95	37
393	179	-9
27	41	-10
76	10	0
332	30	54
40	140	53
315	28	52
167	261	-1
6	57	-10
302	69	38
40	385	-3
134	132	9
113	21	68
317	327	-11
300	181	15
334	24	65
113	98	3
14	40	50
318	16	23
363	65	8
104	126	19
189	113	20
63	345	65
371	150	-5
377	197	51
235	115	58
334	202	34
138	238	44
10	261	-16
123	265	48
54	98	16
277	222	56
164	379	4
69	250	18
130	146	40
148	226	62
87	116	68
326	181	-13
157	259	73
264	29	0
204	170	51
153	251	-4
218	53	46
38	22	-6
354	185	62
137	119	13
158	322	41
304	11	34
81	299	75
120	148	64
191	39	3
264	273	48
33	46	30
120	328	70
158	288	-1
45	64	52
21	43	2
153	323	-20
225	127	73
324	46	-11
215	252	39
175	156	62
55	103	-8
22	202	48
125	143	17
24	36	-3
164	55	25
277	41	46
58	167	64
24	130	17
333	43	40
99	173	-18
66	269	-15
57	126	37
36	267	7
171	62	56
12	341	-6
32	273	21
65	345	66
358	5	31
20	273	71
235	288	38
134	371	29
132	77	38
72	388	22
148	213	-11
111	44	-4
98	29	-9
231	1	54
315	34	11
35	78	17
361	212	36
35	94	-10
153	307	46
127	154	-3
303	180	-3
357	180	-9
48	64	11
15	42	-11
149	77	62
70	243	34
197	233	4
340	184	63
290	394	72
352	358	33
123	323	8
141	133	64
283	250	-5
178	192	51
184	169	52
342	97	31
209	27	-11
80	243	31
60	178	59
36	275	59
373	61	47
173	178	10
364	107	56
101	203	13
83	357	51
21	110	61
105	207	3
394	24	6
188	71	-13
374	110	75
351	194	-20
135	173	38
245	130	-6
140	201	54
35	41	71
20	233	-2
189	355	56
170	232	52
46	383	40
261	86	21
14	189	60
54	167	39
193	51	74
68	187	0
12	231	67
249	70	57
147	328	20
66	91	-4
17	316	-20
39	224	73
187	26	1
221	156	46
281	49	38
359	101	52
342	5	8
63	253	55
178	322	27
123	183	45
291	146	-12
259	315	16
139	387	-18
238	300	57
49	218	48
300	18	32
72	123	51
198	118	3
232	112	32
25	171	4
102	345	47
2	162	18
230	320	20
273	107	42
378	387	52
216	46	-7
260	267	53
72	95	34
235	134	46
53	41	33
198	176	40
251	393	26
189	20	4
87	151	42
124	134	16
123	94	57
170	10	37
1	92	3
136	155	-14
182	232	15
1	69	68
172	81	30
174	2	19
242	63	-11
133	351	-19
31	65	-16
62	150	-17
28	40	-14
108	252	8
275	276	14
387	103	-11
118	394	57
124	127	61
366	174	34
52	82	28
189	19	2
315	50	9
107	151	-12
154	294	26
258	259	47
218	347	75
253	36	71
194	142	28
298	139	14
357	369	45
117	124	60
219	331	59
193	167	25
367	75	-1
202	262	1
6	103	61
124	334	55
209	85	-7
164	310	72
385	22	5
241	251	11
53	106	69
163	186	61
137	32	67
349	243	-5
248	325	-8
158	260	-13
284	69	18
67	136	-11
205	64	-5
84	164	-15
55	391	7
341	82	-19
231	104	56
47	385	11
141	21	33
250	231	33
365	53	69
48	271	58
150	160	44
138	133	73
42	346	16
60	162	57
90	51	62
107	302	5
298	246	1
249	185	36
189	294	44
226	303	-19
12	197	71
338	158	-4
344	160	71
29	90	39
51	383	-4
393	31	-3
381	282	37
211	62	-4
175	364	1
183	27	39
194	70	5
194	308	25
320	162	47
239	169	74
99	326	13
50	171	-5
11	141	50
13	224	64
56	145	-2
78	29	-17
205	373	54
121	15	53
145	241	49
369	178	-1
122	400	45
54	301	-20
128	197	17
35	163	43
101	356	18
172	200	-10
77	89	11
218	96	2
125	171	6
238	322	19
158	75	-11
116	148	65
195	73	64
277	350	7
27	287	59
249	125	19
72	11	-6
20	198	43
104	336	-17
77	250	-13
336	117	64
182	244	45
259	378	13
301	14	41
42	156	-8
67	158	75
102	146	47
365	106	10
26	369	14
247	368	40
270	94	-14
157	390	38
117	342	61
263	58	74
309	279	59
6	117	7
40	196	39
316	346	18
184	386	-18
218	123	-19
302	81	3
289	103	34
111	231	-4
358	346	57
130	283	-9
345	380	15
6	129	55
216	40	-1
192	191	24
231	176	-4
112	213	53
8	286	40
157	98	-6
281	344	62
7	342	-6
169	191	-19
90	9	4
41	124	-7
170	328	5
85	148	58
301	80	57
38	96	6
36	81	-17
256	15	68
50	172	24
211	319	64
353	8	1
122	1	42
145	251	75
387	323	11
102	127	47
295	22	43
43	258	46
134	337	-3
100	284	24
378	210	14
122	342	10
108	389	-17
40	284	50
96	388	18
137	161	69
291	55	53
90	115	18
23	372	10
88	307	-12
81	134	64
197	382	73
169	349	48
137	380	41
274	337	26
208	76	0
6	155	50
330	390	40
203	299	-18
20	121	-6
315	179	0
330	398	61
82	93	-16
392	139	48
28	145	-12
206	168	30
69	124	14
8	78	73
15	86	-14
333	69	16
68	147	8
113	129	12
126	116	-12
391	352	-3
145	106	23
194	374	-17
209	125	21
205	14	22
96	400	25
241	198	4
104	226	-9
301	6	52
212	248	43
99	283	67
259	27	37
130	196	-11
213	230	10
33	300	-19
8	336	29
166	206	30
359	152	66
162	170	47
103	179	2
57	244	36
311	80	-3
131	341	55
377	252	42
166	387	-20
192	393	55
146	76	42
21	146	10
393	150	66
274	83	74
187	320	11
175	221	64
306	32	23
305	345	-12
122	275	65
165	98	64
307	330	3
39	178	-13
372	83	13
304	17	-7
155	295	21
138	400	-5
67	192	61
349	114	6
221	191	18
335	347	18
98	76	57
358	157	70
229	146	44
4	269	20
57	236	11
129	332	-10
141	391	25
287	307	68
330	122	11
23	225	57
290	183	75
347	73	36
93	252	21
76	194	72
85	102	53
124	35	14
141	177	-10
117	49	44
129	282	14
9	73	-15
26	292	12
16	4	25
163	397	31
328	182	3
215	369	21
226	147	16
311	11	65
239	74	52
115	125	44
343	161	28
222	347	33
26	217	30
83	105	1
201	137	6
155	252	56
90	303	63
30	193	30
241	265	48
76	128	20
23	111	-16
292	144	-9
221	115	36
395	145	52
300	301	24
5	58	14
52	275	69
105	53	-10
289	146	53
122	387	4
70	211	-3
318	381	46
141	346	28
231	131	32
187	303	45
113	372	30
240	343	39
382	338	59
172	389	-2
240	327	8
204	58	-20
187	250	-8
143	344	2
162	167	-13
218	217	65
72	99	25
127	191	28
133	111	33
331	95	26
316	9	22
14	140	37
310	262	22
272	1	-12
137	152	64
307	368	43
118	203	31
218	104	45
312	79	75
109	391	75
58	66	17
59	69	5
236	170	-5
256	102	14
359	328	2
358	101	57
198	144	40
216	300	28
143	175	31
225	167	56
105	192	69
48	247	28
98	124	47
375	177	43
65	400	2
328	332	42
136	311	21
85	28	37
196	242	49
310	308	-12
189	26	-20
91	342	37
188	90	46
49	284	-20
388	2	-1
249	398	45
99	123	29
29	183	37
259	152	-17
282	6	62
391	173	-5
362	380	40
195	151	52
4	239	65
134	151	35
93	177	56
268	380	22
24	94	62
144	201	22
52	77	31
261	120	51
181	263	-19
208	32	69
69	251	72
195	237	-20
51	144	44
146	253	8
284	167	-4
141	157	68
58	233	34
157	51	65
130	153	56
221	21	75
32	71	0
103	196	42
216	177	18
81	100	40
89	288	70
229	14	51
75	188	30
275	77	70
242	357	50
98	97	61
160	10	0
382	51	21
259	369	60
146	104	34
29	389	19
59	148	50
183	154	30
93	209	69
267	102	12
117	4	-1
149	141	14
16	93	8
170	242	58
14	347	34
198	14	25
86	360	-3
131	114	54
230	354	-6
89	63	-10
130	162	2
301	326	32
229	299	55
149	63	32
396	78	-18
215	359	-14
284	2	16
119	257	41
45	254	67
49	22	31
59	176	-19
350	48	17
291	41	18
247	41	7
97	114	-9
290	39	43
238	165	18
194	362	53
122	212	29
17	160	12
218	51	69
161	300	70
95	399	55
19	63	57
103	359	26
61	288	20
178	189	4
184	159	53
77	131	69
43	327	60
374	11	4
330	57	-15
280	325	-3
158	91	3
133	356	63
322	142	73
188	105	-13
159	4	57
82	176	38
139	75	21
9	207	26
154	176	26
170	307	48
117	58	36
208	346	3
78	71	63
385	63	65
261	277	16
177	254	-10
313	6	67
31	106	-7
201	247	-3
43	290	47
260	363	7
394	322	61
332	365	60
232	57	-12
350	373	15
195	71	-19
219	33	37
51	169	-14
388	220	74
227	155	-9
15	170	-7
202	186	10
366	378	-16
388	80	11
317	6	5
65	350	21
376	43	32
19	99	31
135	157	30
171	276	19
92	13	33
135	205	37
97	214	28
64	177	-11
89	189	-18
71	9	12
86	54	9
